name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region	das.region	stein.region
LAF1	-41.18	60.1441	3.01713875326076	-999	LAF	L	strip	-37.8601	64.2335	4.75205	rostralmiddlefrontal	n/a	n/a
LAF2	-48.8321	53.1194	1.08525940626615	-999	LAF	L	strip	-44.2043	55.0543	3.2168	rostralmiddlefrontal	n/a	n/a
LAF3	-55.6074	43.8087	2.9067726498961	-999	LAF	L	strip	-50.5896	45.2976	2.75367	parstriangularis	n/a	n/a
LAF4	-59.0691	32.1891	1.14747937884187	-999	LAF	L	strip	-54.5749	35.1141	1.28687	parstriangularis	n/a	n/a
LAF5	-57.8676	20.9159	-2.26367165448525	-999	LAF	L	strip	-56.7409	23.3458	-0.219221	parstriangularis	n/a	n/a
LAF6	-61.7456	13.3572	-3.92559925864263	-999	LAF	L	strip	-59.58	13.2182	-1.51066	superiortemporal	n/a	n/a
LPF1	-22.1598	-14.805	77.3192611047756	-999	LPF	L	strip	-18.8563	-6.90733	79.1349	precentral	n/a	n/a
LPF2	-29.4352	-16.5318	73.7358388077093	-999	LPF	L	strip	-27.7202	-6.09734	72.8362	precentral	n/a	n/a
LPF3	-43.6464	-9.5155	60.6298898671207	-999	LPF	L	strip	-38.3035	-5.36522	66.3955	precentral	n/a	n/a
LPF4	-51.4925	-8.26217	53.9585290571062	-999	LPF	L	strip	-47.093	-4.53173	58.9644	precentral	n/a	n/a
LPF5	-60.3257	-12.754	43.9006937859291	-999	LPF	L	strip	-53.4492	-4.67928	50.4693	postcentral	n/a	n/a
LPF6	-62.9411	-7.36807	37.1324895167321	-999	LPF	L	strip	-60.2374	-5.93772	40.6736	postcentral	n/a	n/a
LPF7	-66.3095	-4.30308	26.3822752888551	-999	LPF	L	strip	-65.1653	-8.20326	29.7665	postcentral	n/a	n/a
LPF8	-68.9307	-9.03456	13.8948751890359	-999	LPF	L	strip	-66.5214	-12.5297	18.9016	postcentral	n/a	n/a
LAT1	-28.8576	18.1092	-46.7656482624136	-999	LAT	L	strip	-30.8526	9.83239	-36.2993	temporalpole	n/a	n/a
LAT2	-36.1987	9.10232	-51.0995827500393	-999	LAT	L	strip	-40.6863	3.88711	-39.6721	fusiform	n/a	n/a
LAT3	-43.5939	-0.578342	-49.2807642324251	-999	LAT	L	strip	-47.2127	-4.78632	-38.9128	inferiortemporal	n/a	n/a
LAT4	-50.0086	-7.6077	-44.7227638541377	-999	LAT	L	strip	-54.6355	-11.909	-34.9355	inferiortemporal	n/a	n/a
LMT1	-7.94377	-55.7312	2.55341408482595	-999	LMT	L	strip	-11.334	-57.619	6.63889	lingual	n/a	n/a
LMT2	-13.3455	-49.4654	-4.97409913484349	-999	LMT	L	strip	-17.7489	-55.5022	-2.26756	lingual	n/a	n/a
LMT3	-22.306	-45.5053	-13.662273519579	-999	LMT	L	strip	-27.1782	-53.5547	-8.9952	fusiform	n/a	n/a
LMT4	-32.5716	-43.2822	-20.5889507424038	-999	LMT	L	strip	-36.1089	-51.6099	-14.6455	fusiform	n/a	n/a
LPT1	-42.8323	-86.6976	3.89183884400299	-999	LPT	L	strip	-40.6283	-90.8439	13.1412	lateraloccipital	n/a	n/a
LPT2	-48.9259	-81.4453	-2.00978954557502	-999	LPT	L	strip	-47.6074	-84.4112	8.76893	lateraloccipital	n/a	n/a
LPT3	-53.488	-72.0898	-5.63776930857898	-999	LPT	L	strip	-55.1518	-76.8705	3.38187	lateraloccipital	n/a	n/a
LPT4	-60.3439	-61.5208	-10.9061290042451	-999	LPT	L	strip	-58.8589	-67.4966	-0.116476	inferiortemporal	n/a	n/a
LDH1	-24.8256	-17.9485	-19.7198066531315	-999	LDH	L	depth	-25.416	-24.9538	-14.3614	n/a	n/a	Left Sub
LDH2	-29.439	-17.919	-19.6743086487793	-999	LDH	L	depth	-30.6482	-25.2141	-13.7151	n/a	DG	Left DG
LDH3	-35.0116	-19.1677	-22.1231943622418	-999	LDH	L	depth	-36.3792	-25.4718	-14.1463	parahippocampal	CA1	Left CA1
LDH4	-40.3124	-20.4127	-21.8017942502764	-999	LDH	L	depth	-42.1847	-25.7578	-13.5431	fusiform	n/a	Left PRC
LDH5	-45.2685	-20.2511	-19.7799141772942	-999	LDH	L	depth	-47.99	-26.0439	-12.94	inferiortemporal	n/a	n/a
LDH6	-50.7803	-20.3433	-20.1416908858124	-999	LDH	L	depth	-54.3685	-26.3556	-12.38	middletemporal	n/a	n/a
LDA1	-12.6017	-7.12458	-18.9757575459614	-999	LDA	L	depth	-13.284	-12.6714	-15.4069	n/a	n/a	Left EC
LDA2	-18.2228	-7.07746	-19.2975441308371	-999	LDA	L	depth	-19.0894	-12.9575	-14.8038	n/a	CA1	Left CA1
LDA3	-23.6315	-7.8825	-20.4424856568774	-999	LDA	L	depth	-24.7538	-14.3228	-15.3406	n/a	CA1	Left CA1
LDA4	-30.1459	-8.38983	-21.0476552395072	-999	LDA	L	depth	-31.0657	-15.7423	-14.8862	n/a	CA1	Left CA1
LDA5	-37.2484	-10.5767	-22.3244041628384	-999	LDA	L	depth	-35.6582	-17.0845	-14.3024	n/a	n/a	n/a
LDA6	-41.9366	-13.0632	-22.7541747523597	-999	LDA	L	depth	-41.4636	-17.3704	-13.6992	fusiform	n/a	Left PRC
LP3	-44.4936	-23.3159	63.2347508022071	-999	LP	L	strip	-43.5838	-15.6477	67.0989	precentral	n/a	n/a
LP4	-51.4045	-23.0601	57.6243097221773	-999	LP	L	strip	-52.3067	-15.9226	59.5469	postcentral	n/a	n/a
LP5	-60.6888	-22.0081	45.9069928248257	-999	LP	L	strip	-59.095	-17.181	49.7512	supramarginal	n/a	n/a
LP6	-66.7171	-19.9293	32.7513916254961	-999	LP	L	strip	-65.31	-18.4135	40.0027	supramarginal	n/a	n/a
LP7	-68.6429	-15.8746	21.6345792103395	-999	LP	L	strip	-67.9455	-20.5752	29.2851	supramarginal	n/a	n/a
LP8	-68.2119	-20.1233	11.8124546913074	-999	LP	L	strip	-68.2142	-22.6093	17.6242	superiortemporal	n/a	n/a
RAF1	30.1006	59.1792	29.1295894906689	-999	RAF	R	strip	30.8656	63.7936	22.5737	rostralmiddlefrontal	n/a	n/a
RAF2	41.8991	55.8172	23.6059822724744	-999	RAF	R	strip	39.5119	57.5771	19.1137	rostralmiddlefrontal	n/a	n/a
RAF3	48.9465	50.7303	21.9754912893522	-999	RAF	R	strip	47.685	49.6721	15.4251	rostralmiddlefrontal	n/a	n/a
RAF4	55.5681	41.6319	14.3843735108962	-999	RAF	R	strip	54.1722	41.1349	11.5339	rostralmiddlefrontal	n/a	n/a
RAF5	61.103	31.9661	7.88240505805994	-999	RAF	R	strip	56.2412	29.6188	6.9619	parstriangularis	n/a	n/a
RAF6	61.4275	22.9522	1.35381590698871	-999	RAF	R	strip	57.0639	19.7135	2.47649	parstriangularis	n/a	n/a
RPF1	31.5332	-27.1423	74.0869838772185	-999	RPF	R	strip	26.3859	-12.6166	80.8483	precentral	n/a	n/a
RPF2	39.1017	-28.3971	69.9600595397969	-999	RPF	R	strip	34.9225	-13.2204	74.5956	precentral	n/a	n/a
RPF3	50.2121	-22.5998	63.0263096640325	-999	RPF	R	strip	45.1861	-12.6146	67.4731	precentral	n/a	n/a
RPF4	56.6733	-19.7284	57.6583723389797	-999	RPF	R	strip	52.7253	-13.2236	58.8607	postcentral	n/a	n/a
RPF5	61.6151	-16.9674	48.0602525428092	-999	RPF	R	strip	59.1927	-13.8612	49.0213	postcentral	n/a	n/a
RPF6	65.7357	-17.2387	36.8562095796066	-999	RPF	R	strip	64.4474	-13.4423	39.208	postcentral	n/a	n/a
RPF7	69.7267	-14.5443	24.6568245589808	-999	RPF	R	strip	66.4044	-14.2641	27.8574	postcentral	n/a	n/a
RPF8	70.7394	-20.1463	10.2570691017369	-999	RPF	R	strip	66.0691	-15.1899	16.3175	postcentral	n/a	n/a
RAT1	32.7982	16.7895	-31.3808355984032	-999	RAT	R	strip	28.4583	10.3279	-34.1382	fusiform	n/a	n/a
RAT2	35.5615	12.2516	-40.6541779157344	-999	RAT	R	strip	35.0689	3.55605	-40.5993	fusiform	n/a	n/a
RAT3	41.8977	5.30475	-43.8657268111833	-999	RAT	R	strip	42.4946	-2.72395	-42.7841	fusiform	n/a	n/a
RAT4	49.7058	-6.71559	-44.6989028059808	-999	RAT	R	strip	51.2596	-10.2044	-38.7393	inferiortemporal	n/a	n/a
RMT1	9.8258	-44.0143	-0.277761508532901	-999	RMT	R	strip	17.4331	-53.8454	-2.74037	lingual	n/a	n/a
RMT2	29.0415	-51.5262	-15.8795883078861	-999	RMT	R	strip	26.4174	-51.0449	-9.12262	fusiform	n/a	n/a
RMT3	29.5314	-40.6193	-19.6172754779026	-999	RMT	R	strip	34.8285	-48.2702	-15.5479	fusiform	n/a	n/a
RMT4	40.2891	-38.4086	-26.1587223801501	-999	RMT	R	strip	44.1703	-44.3932	-19.7128	fusiform	n/a	n/a
RPT1	21.5172	-80.2098	-12.8554640769165	-999	RPT	R	strip	23.6499	-80.7766	-4.98252	lateraloccipital	n/a	n/a
RPT2	32.8956	-73.4221	-15.3441510409595	-999	RPT	R	strip	33.2827	-74.7153	-6.82448	fusiform	n/a	n/a
RPT3	40.0244	-66.196	-18.2802913260797	-999	RPT	R	strip	42.4169	-68.6512	-9.74394	fusiform	n/a	n/a
RPT4	48.5576	-59.2607	-19.9692787200504	-999	RPT	R	strip	52.0165	-62.036	-11.5331	inferiortemporal	n/a	n/a
RDH1	27.7534	-23.4337	-13.6364585978992	-999	RDH	R	depth	27.3519	-27.0989	-7.71404	n/a	DG	Right DG
RDH2	31.326	-24.1708	-15.1952548782571	-999	RDH	R	depth	33.1574	-26.8129	-8.31721	n/a	CA1	Right CA1
RDH3	36.9629	-21.6898	-13.9337676121207	-999	RDH	R	depth	38.8961	-25.4192	-8.81476	n/a	n/a	n/a
RDH4	42.4305	-19.5717	-13.3940163481314	-999	RDH	R	depth	44.6349	-24.0255	-9.31231	fusiform	n/a	n/a
RDH5	48.6766	-19.4154	-14.2069810925435	-999	RDH	R	depth	51.0134	-23.7136	-9.87228	middletemporal	n/a	n/a
RDH6	54.2159	-19.7523	-16.035077880898	-999	RDH	R	depth	55.6059	-22.3715	-10.4561	middletemporal	n/a	n/a
RDA1	12.1535	-5.71872	-19.2097541559343	-999	RDA	R	depth	11.3003	-9.31983	-14.376	n/a	n/a	Right EC
RDA2	17.0528	-6.25204	-20.1615421437379	-999	RDA	R	depth	17.0978	-10.1698	-14.0504	n/a	CA1	Right CA1
RDA3	20.8071	-6.15904	-21.6067360066224	-999	RDA	R	depth	21.8237	-11.0428	-14.8454	n/a	CA1	Right CA1
RDA4	26.7931	-7.33802	-21.1502990834787	-999	RDA	R	depth	28.2608	-12.9747	-14.5824	n/a	CA1	Right CA1
RP1	33.7219	-33.8317	71.5219313897447	-999	RP	R	strip	31.8268	-22.8683	76.6812	postcentral	n/a	n/a
RP2	44.7886	-32.1611	67.0161012580153	-999	RP	R	strip	40.2967	-22.3638	70.5492	postcentral	n/a	n/a
RP3	54.964	-32.9177	57.6263141163402	-999	RP	R	strip	49.4142	-21.8099	63.3321	postcentral	n/a	n/a
RP4	60.0762	-28.5131	52.7411052368962	-999	RP	R	strip	56.9533	-22.419	54.7199	supramarginal	n/a	n/a
RP5	65.8371	-27.7645	43.3690250742266	-999	RP	R	strip	62.2079	-22.0	44.9065	supramarginal	n/a	n/a
RP6	70.9017	-30.3858	30.1614583981886	-999	RP	R	strip	66.4575	-22.718	33.7453	supramarginal	n/a	n/a
RP7	70.8394	-30.679	21.7767254831764	-999	RP	R	strip	67.2684	-23.5917	22.3	supramarginal	n/a	n/a
RP8	71.0905	-21.3219	16.0719492135929	-999	RP	R	strip	65.7203	-23.4611	10.7863	superiortemporal	n/a	n/a
