name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region	das.region	stein.region
LOSG1	-37.4238	-93.0404	-14.306181414259	-999	LOSG	L	grid	-35.2706	-86.6897	-0.102193	lateraloccipital	n/a	n/a
LOSG2	-41.0039	-93.3726	-0.473881756894533	-999	LOSG	L	grid	-38.8893	-84.6449	8.5695	lateraloccipital	n/a	n/a
LOSG3	-44.4216	-86.4763	13.9767322474505	-999	LOSG	L	grid	-41.7484	-79.9261	17.7459	lateraloccipital	n/a	n/a
LOSG4	-48.3571	-78.5235	23.2678680647791	-999	LOSG	L	grid	-42.6759	-73.4954	25.7265	inferiorparietal	n/a	n/a
LOSG5	-48.682	-72.2221	36.9678782526729	-999	LOSG	L	grid	-43.657	-67.0012	35.0239	inferiorparietal	n/a	n/a
LOSG6	-49.8778	-67.3395	45.4951061555025	-999	LOSG	L	grid	-45.6008	-60.7026	42.9529	inferiorparietal	n/a	n/a
LOSG7	-51.4789	-57.9481	50.4614269864954	-999	LOSG	L	grid	-47.6965	-52.8917	50.9027	inferiorparietal	n/a	n/a
LOSG8	-48.4485	-51.9945	54.6758162463107	-999	LOSG	L	grid	-47.7612	-44.3754	57.6419	inferiorparietal	n/a	n/a
LOSG9	-28.0952	-101.352	-9.02556346473915	-999	LOSG	L	grid	-26.1357	-91.5029	2.64875	lateraloccipital	n/a	n/a
LOSG10	-32.3032	-98.8747	5.01165052579448	-999	LOSG	L	grid	-29.9583	-87.4303	11.5842	lateraloccipital	n/a	n/a
LOSG11	-34.2648	-92.3395	17.97680459556	-999	LOSG	L	grid	-30.838	-81.9435	20.8684	inferiorparietal	n/a	n/a
LOSG12	-39.8148	-85.2266	32.9285217161037	-999	LOSG	L	grid	-34.3051	-76.2828	30.033	inferiorparietal	n/a	n/a
LOSG13	-41.7996	-78.3562	40.8658283956533	-999	LOSG	L	grid	-36.2	-70.9292	39.2665	inferiorparietal	n/a	n/a
LOSG14	-41.0583	-72.4815	52.4664440467479	-999	LOSG	L	grid	-37.1275	-64.4986	47.2472	inferiorparietal	n/a	n/a
LOSG15	-43.3241	-64.6637	57.1396151823665	-999	LOSG	L	grid	-39.1736	-57.1914	55.1895	inferiorparietal	n/a	n/a
LOSG16	-43.2963	-57.1694	61.0587649123577	-999	LOSG	L	grid	-39.3902	-47.1628	61.9495	superiorparietal	n/a	n/a
LOSG17	-16.159	-102.054	-7.90689615195174	-999	LOSG	L	grid	-17.7649	-94.2996	6.77169	lateraloccipital	n/a	n/a
LOSG18	-20.9342	-103.057	9.70587414032824	-999	LOSG	L	grid	-20.5724	-90.0857	15.9413	lateraloccipital	n/a	n/a
LOSG19	-24.617	-95.3634	26.7492286641068	-999	LOSG	L	grid	-22.5198	-84.6675	26.4925	superiorparietal	n/a	n/a
LOSG20	-29.4587	-87.7195	39.2212608670303	-999	LOSG	L	grid	-24.4137	-79.3139	35.726	inferiorparietal	n/a	n/a
LOSG21	-33.1812	-80.3982	47.4311707483687	-999	LOSG	L	grid	-27.3215	-73.65	43.5989	inferiorparietal	n/a	n/a
LOSG22	-29.2609	-74.7959	58.9133359601499	-999	LOSG	L	grid	-28.3027	-67.1558	52.8962	superiorparietal	n/a	n/a
LOSG23	-28.0113	-67.8399	64.3165191168653	-999	LOSG	L	grid	-29.3815	-58.7726	59.5857	superiorparietal	n/a	n/a
LOSG24	-30.1598	-60.0952	68.5513476317108	-999	LOSG	L	grid	-29.4968	-49.7525	66.3324	superiorparietal	n/a	n/a
LOSG25	-6.63436	-91.5806	-1.37791027928103	-999	LOSG	L	grid	-8.78299	-92.0416	8.55949	lateraloccipital	n/a	n/a
LOSG26	-5.63705	-95.0895	13.8050711624684	-999	LOSG	L	grid	-10.5266	-88.6403	19.0843	lateraloccipital	n/a	n/a
LOSG27	-9.97157	-94.7443	29.5751215802243	-999	LOSG	L	grid	-13.2852	-85.3703	29.5584	cuneus	n/a	n/a
LOSG28	-15.122	-89.5702	40.3378324033309	-999	LOSG	L	grid	-16.0925	-81.1562	38.7291	superiorparietal	n/a	n/a
LOSG29	-18.0177	-83.1939	51.0057847202137	-999	LOSG	L	grid	-17.022	-75.1658	48.0198	superiorparietal	n/a	n/a
LOSG30	-17.286	-74.3279	61.2397910770424	-999	LOSG	L	grid	-19.0681	-67.8587	55.9621	superiorparietal	n/a	n/a
LOSG31	-18.4822	-68.7545	67.8485351916781	-999	LOSG	L	grid	-20.098	-60.4194	63.956	superiorparietal	n/a	n/a
