name	x	y	z	size	group	hemisphere	type
LB1	-25.9328	-6.94959	-24.9595318614239	-999	LB	L	depth
LB2	-30.2558	-6.00089	-26.601624912769	-999	LB	L	depth
LB3	-35.0159	-6.68589	-31.0161902149713	-999	LB	L	depth
LB4	-39.1402	-5.98759	-30.0269498866373	-999	LB	L	depth
LB5	-42.1677	-5.34584	-28.446461230722	-999	LB	L	depth
LB6	-44.8151	-2.62985	-27.6831539199515	-999	LB	L	depth
LB7	-49.1289	-0.784155	-27.1316205649633	-999	LB	L	depth
LB8	-55.3822	-1.25262	-29.3235709940147	-999	LB	L	depth
LB9	-60.7401	-0.574646	-29.0377574630124	-999	LB	L	depth
LB10	-64.4658	0.906378	-30.312061103517	-999	LB	L	depth
LT1	-37.6857	-2.64801	-12.384318213147	-999	LT	L	depth
LT2	-40.0788	-1.32741	-11.2765594662936	-999	LT	L	depth
LT3	-44.7022	0.161405	-11.2068976641564	-999	LT	L	depth
LT4	-48.5317	1.30497	-10.7301450083501	-999	LT	L	depth
LT5	-52.17	2.60733	-11.0267963683479	-999	LT	L	depth
LT6	-56.226	3.72524	-10.2345184556861	-999	LT	L	depth
LT7	-60.1179	5.15448	-9.1510119312239	-999	LT	L	depth
LT8	-64.345	6.92464	-8.46247828748389	-999	LT	L	depth
LI1	-26.1132	6.46595	-42.4337285672716	-999	LI	L	depth
LI2	-30.968	7.54992	-42.6989300532799	-999	LI	L	depth
LI3	-34.4698	7.52133	-42.4683275123735	-999	LI	L	depth
LI4	-38.1443	7.64823	-42.0549616923502	-999	LI	L	depth
LI5	-42.7338	10.0771	-39.4334710094029	-999	LI	L	depth
LI6	-47.6133	12.2109	-38.1231635208818	-999	LI	L	depth
LI7	-51.8033	12.7817	-37.6618918403668	-999	LI	L	depth
LI8	-55.4809	13.2684	-35.6963747859191	-999	LI	L	depth
LI9	-59.2468	13.6327	-35.3675082151704	-999	LI	L	depth
LI10	-63.3498	14.3552	-34.3860684869823	-999	LI	L	depth
LC1	-27.8426	-25.5454	-12.124888775114	-999	LC	L	depth
LC2	-32.0971	-25.6395	-12.4731119419992	-999	LC	L	depth
LC3	-36.4809	-25.5628	-10.8578534830886	-999	LC	L	depth
LC4	-41.5568	-25.3124	-10.6105368331966	-999	LC	L	depth
LC5	-47.0237	-26.0668	-12.1762802559815	-999	LC	L	depth
LC6	-54.0936	-26.6633	-13.7921514867112	-999	LC	L	depth
LC7	-63.0879	-27.3517	-15.2657259082317	-999	LC	L	depth
LC8	-67.9778	-28.0705	-13.8656178281235	-999	LC	L	depth
LC9	-70.8303	-26.8964	-12.648200850176	-999	LC	L	depth
LC10	-75.9671	-24.9784	-11.562301952433	-999	LC	L	depth
LO1	0.760107	38.8404	-26.9231510408749	-999	LO	R	depth
LO2	-0.494218	38.3616	-26.8631516132249	-999	LO	L	depth
LO3	-4.23553	39.0082	-25.1285432074399	-999	LO	L	depth
LO4	-7.71569	39.2641	-23.763687149496	-999	LO	L	depth
LO5	-11.4135	39.2228	-23.6293319376205	-999	LO	L	depth
LO6	-15.3957	38.5985	-21.7839265593745	-999	LO	L	depth
