name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region	das.region	stein.region
LG1	-18.1998	48.472	46.2689583933279	-999	LG	L	grid	-15.404	50.7701	41.0393	superiorfrontal	n/a	n/a
LG2	-20.1114	40.6178	51.8485375691119	-999	LG	L	grid	-18.8469	42.7046	46.0816	superiorfrontal	n/a	n/a
LG3	-22.4654	31.3107	54.9536562590319	-999	LG	L	grid	-22.1502	33.6008	51.3338	superiorfrontal	n/a	n/a
LG4	-24.6824	21.0388	60.7670654864541	-999	LG	L	grid	-25.3242	22.9689	54.5766	superiorfrontal	n/a	n/a
LG5	-32.5718	7.09507	62.9393062424945	-999	LG	L	grid	-28.6316	13.6203	58.7191	caudalmiddlefrontal	n/a	n/a
LG6	-36.6541	-3.62768	63.7161095901956	-999	LG	L	grid	-30.8034	4.15046	61.743	superiorfrontal	n/a	n/a
LG7	-36.4974	-18.4287	68.1406797029924	-999	LG	L	grid	-32.8407	-6.60211	63.8684	precentral	n/a	n/a
LG8	-39.6274	-31.5697	67.0379766533773	-999	LG	L	grid	-32.6046	-17.5954	63.756	precentral	n/a	n/a
LG9	-27.5207	48.8919	37.4749732973845	-999	LG	L	grid	-23.5567	49.2166	33.1326	rostralmiddlefrontal	n/a	n/a
LG10	-26.5006	39.2282	46.6038271518532	-999	LG	L	grid	-28.1363	41.2709	39.2927	superiorfrontal	n/a	n/a
LG11	-33.5201	28.5219	50.1730744467982	-999	LG	L	grid	-31.4437	31.9223	43.4351	caudalmiddlefrontal	n/a	n/a
LG12	-34.82	20.9313	54.8122038621455	-999	LG	L	grid	-34.7522	22.5736	47.5777	caudalmiddlefrontal	n/a	n/a
LG13	-41.9185	9.12053	54.2506981067828	-999	LG	L	grid	-38.0596	13.224	51.7205	caudalmiddlefrontal	n/a	n/a
LG14	-44.0233	-3.03817	57.5193270310019	-999	LG	L	grid	-40.2273	3.99998	55.8539	caudalmiddlefrontal	n/a	n/a
LG15	-47.2699	-15.2764	59.9096358429323	-999	LG	L	grid	-41.1279	-6.87281	56.8603	precentral	n/a	n/a
LG16	-48.0159	-24.6784	60.5516487203032	-999	LG	L	grid	-42.167	-16.7078	57.657	postcentral	n/a	n/a
LG17	-42.5636	57.4632	-5.57350908381432	-999	LG	L	grid	-37.7252	60.09	-4.95366	rostralmiddlefrontal	n/a	n/a
LG18	-47.1238	52.3603	3.54867241421629	-999	LG	L	grid	-41.2974	53.543	1.91254	rostralmiddlefrontal	n/a	n/a
LG19	-50.3917	44.8952	13.0437135527685	-999	LG	L	grid	-43.5913	46.0934	9.16333	rostralmiddlefrontal	n/a	n/a
LG20	-47.9269	38.1877	23.803346529046	-999	LG	L	grid	-43.5984	39.1373	17.5042	rostralmiddlefrontal	n/a	n/a
LG21	-48.9988	28.6841	33.6406631008127	-999	LG	L	grid	-44.7516	31.8121	24.7458	rostralmiddlefrontal	n/a	n/a
LG22	-49.0846	22.814	40.081144784854	-999	LG	L	grid	-45.9076	24.2413	30.878	rostralmiddlefrontal	n/a	n/a
LG23	-48.5042	14.0801	44.5180235027956	-999	LG	L	grid	-46.9182	16.1231	39.4378	caudalmiddlefrontal	n/a	n/a
LG24	-48.8936	6.34571	48.8840864921012	-999	LG	L	grid	-46.795	7.64039	45.7702	caudalmiddlefrontal	n/a	n/a
LG25	-44.0511	52.5355	-16.0880192046077	-999	LG	L	grid	-40.6263	53.6377	-12.2367	parsorbitalis	n/a	n/a
LG26	-49.6044	48.6412	-6.77065798324406	-999	LG	L	grid	-45.4788	47.9842	-5.95603	parsorbitalis	n/a	n/a
LG27	-54.9429	42.6192	4.74903797073786	-999	LG	L	grid	-47.9061	41.8005	1.85581	parstriangularis	n/a	n/a
LG28	-55.6909	33.179	13.7284941013139	-999	LG	L	grid	-50.0604	33.3123	9.31648	parstriangularis	n/a	n/a
LG29	-57.9769	23.2496	22.1745692689916	-999	LG	L	grid	-51.075	24.9488	16.7681	parsopercularis	n/a	n/a
LG30	-52.6035	16.118	37.4524487101271	-999	LG	L	grid	-52.3656	18.6612	23.8	rostralmiddlefrontal	n/a	n/a
LG31	-54.9009	9.21033	39.7527739002803	-999	LG	L	grid	-52.2394	10.4228	31.241	precentral	n/a	n/a
LG32	-54.819	3.32427	44.4310236887221	-999	LG	L	grid	-53.2529	2.06023	38.6921	precentral	n/a	n/a
LG33	-45.1763	26.1305	-28.1270532581344	-999	LG	L	grid	-40.7869	24.7324	-22.6821	temporalpole	n/a	n/a
LG34	-54.1011	23.038	-17.9259663808328	-999	LG	L	grid	-45.7687	20.5987	-14.574	superiortemporal	n/a	n/a
LG35	-58.7228	18.034	-9.30753816057873	-999	LG	L	grid	-49.4763	15.3116	-7.29105	parsopercularis	n/a	n/a
LG36	-61.0291	9.65723	-2.89993535364393	-999	LG	L	grid	-55.326	8.73819	0.267539	parsopercularis	n/a	n/a
LG37	-65.3529	7.35657	9.45251001534606	-999	LG	L	grid	-57.8917	3.60904	8.20791	precentral	n/a	n/a
LG38	-65.6787	2.4634	18.0517597185283	-999	LG	L	grid	-59.0367	-3.22591	17.6676	postcentral	n/a	n/a
LG39	-65.7797	-7.39587	26.0892093362531	-999	LG	L	grid	-59.0438	-10.1811	26.0083	postcentral	n/a	n/a
LG40	-65.3078	-15.768	28.7176885461898	-999	LG	L	grid	-57.9113	-17.0114	34.3397	supramarginal	n/a	n/a
LG41	-48.9769	22.1377	-33.3908275071712	-999	LG	L	grid	-44.6861	17.3571	-28.7482	temporalpole	n/a	n/a
LG42	-55.1129	17.5733	-25.0194832737891	-999	LG	L	grid	-49.6732	12.9836	-21.6521	middletemporal	n/a	n/a
LG43	-58.5087	12.0888	-17.0388270384792	-999	LG	L	grid	-52.1003	6.78187	-14.1819	superiortemporal	n/a	n/a
LG44	-63.5911	2.5765	-8.77295679913259	-999	LG	L	grid	-55.6684	0.455566	-6.70279	superiortemporal	n/a	n/a
LG45	-66.2913	0.781483	1.61420968419898	-999	LG	L	grid	-58.0968	-5.74282	0.812678	superiortemporal	n/a	n/a
LG46	-67.0099	-4.49006	7.6352124852655	-999	LG	L	grid	-59.3791	-11.5403	10.0626	postcentral	n/a	n/a
LG47	-68.3726	-15.1285	13.754006424219	-999	LG	L	grid	-61.5293	-19.783	18.6321	postcentral	n/a	n/a
LG48	-68.9741	-22.274	22.0048623226623	-999	LG	L	grid	-59.5289	-24.1673	27.644	supramarginal	n/a	n/a
LG49	-62.9306	-4.74391	-27.1013984565148	-999	LG	L	grid	-59.744	-8.04519	-22.0709	middletemporal	n/a	n/a
LG50	-67.2628	-8.90157	-20.2242836364251	-999	LG	L	grid	-61.2993	-11.5635	-12.9786	middletemporal	n/a	n/a
LG51	-66.6928	-7.24714	-10.9077277053749	-999	LG	L	grid	-60.7086	-13.5537	-3.08834	superiortemporal	n/a	n/a
LG52	-69.0342	-12.5743	3.91445762459602	-999	LG	L	grid	-62.2597	-16.8019	7.6022	superiortemporal	n/a	n/a
LG53	-68.8245	-17.1067	10.4157214393946	-999	LG	L	grid	-61.6679	-18.7445	18.4222	postcentral	n/a	n/a
LG54	-68.899	-22.932	20.5302413984872	-999	LG	L	grid	-59.5289	-24.1673	27.644	supramarginal	n/a	n/a
LG55	-64.9815	-28.4921	37.2733092901205	-999	LG	L	grid	-56.5169	-26.8985	38.655	supramarginal	n/a	n/a
LG56	-57.3188	-28.2258	46.7759064202121	-999	LG	L	grid	-51.094	-30.9081	47.6393	supramarginal	n/a	n/a
LG57	-58.8408	-14.2008	-31.2218893824156	-999	LG	L	grid	-62.0788	-17.9301	-25.5346	inferiortemporal	n/a	n/a
LG58	-67.2111	-18.5674	-24.8775752075892	-999	LG	L	grid	-62.4944	-21.3238	-16.4511	inferiortemporal	n/a	n/a
LG59	-70.5691	-19.3225	-13.3601294962958	-999	LG	L	grid	-64.0456	-24.6014	-6.34695	superiortemporal	n/a	n/a
LG60	-71.3653	-24.6067	-1.37226283629696	-999	LG	L	grid	-63.3152	-27.6183	3.96283	superiortemporal	n/a	n/a
LG61	-70.338	-28.4265	7.03598262229326	-999	LG	L	grid	-63.8694	-29.9317	13.6834	superiortemporal	n/a	n/a
LG62	-67.1872	-31.7831	22.936750205577	-999	LG	L	grid	-61.8596	-33.8255	24.9134	supramarginal	n/a	n/a
