name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	stein.region
17LD1	-27.0261	17.2745	-37.5849138560793	-999	17LD	L	depth	-29.0327	176.582	-4.30355	Left TMP temporal pole	temporalpole	n/a
17LD2	-30.934	12.8789	-35.0504831499801	-999	17LD	L	depth	-33.0826	174.575	-10.5422	Left Cerebral White Matter	temporalpole	n/a
17LD3	-33.0142	5.52001	-31.4056693965725	-999	17LD	L	depth	-37.1201	171.301	-17.381	Left Cerebral White Matter	fusiform	n/a
17LD4	-38.4157	-1.9428	-31.4248197398794	-999	17LD	L	depth	-41.1814	167.426	-23.2964	Left Cerebral White Matter	fusiform	n/a
17LD5	-42.0708	-9.96669	-30.8520284951735	-999	17LD	L	depth	-44.7092	164.157	-29.6501	Left ITG inferior temporal gyrus	fusiform	n/a
17LD6	-44.0497	-16.3033	-26.8773545712418	-999	17LD	L	depth	-47.7346	159.636	-35.5657	Left FuG fusiform gyrus	fusiform	n/a
17LD7	-46.8048	-22.0512	-23.777173345662	-999	17LD	L	depth	-51.7683	156.991	-42.3811	Left ITG inferior temporal gyrus	inferiortemporal	n/a
17LD8	-49.7321	-28.8853	-21.9015116799679	-999	17LD	L	depth	-54.756	153.687	-49.6704	Left Cerebral White Matter	inferiortemporal	n/a
17LD9	-52.0349	-35.8038	-20.0807715448648	-999	17LD	L	depth	-57.7814	149.166	-55.586	Left Cerebral White Matter	inferiortemporal	n/a
17LD10	-52.209	-45.003	-16.5755649750814	-999	17LD	L	depth	-60.7755	146.503	-62.3782	Left Cerebral White Matter	inferiortemporal	n/a
19LD1	-48.5452	22.4461	-32.2471048450938	-999	19LD	L	depth	-54.5473	173.243	-4.05787	Left TMP temporal pole	superiortemporal	n/a
19LD2	-48.9159	16.9287	-27.5314128345793	-999	19LD	L	depth	-54.426	169.883	-11.2045	Left TMP temporal pole	middletemporal	n/a
19LD3	-49.7397	9.42504	-21.7273734155499	-999	19LD	L	depth	-55.3522	165.301	-18.0206	Left Cerebral White Matter	superiortemporal	n/a
19LD4	-50.0449	0.155167	-19.6324637311897	-999	19LD	L	depth	-55.225	161.316	-25.2636	Left MTG middle temporal gyrus	middletemporal	Left Middle Temporal Gyrus
19LD5	-50.2741	-11.1791	-19.8699916072727	-999	19LD	L	depth	-55.1152	156.088	-32.0799	Left MTG middle temporal gyrus	middletemporal	Left Middle Temporal Gyrus
19LD6	-52.0395	-17.3246	-16.926315460904	-999	19LD	L	depth	-56.0576	152.162	-37.9256	Left Cerebral White Matter	middletemporal	n/a
19LD7	-52.2417	-22.7408	-13.7090062707329	-999	19LD	L	depth	-55.9363	148.822	-44.6719	Left Cerebral White Matter	inferiortemporal	n/a
19LD8	-51.7381	-30.7249	-12.5512672059882	-999	19LD	L	depth	-56.8525	144.226	-51.9616	Left Cerebral White Matter	inferiortemporal	n/a
19LD9	-49.6584	-39.4178	-8.02093976195763	-999	19LD	L	depth	-56.7151	140.228	-59.6782	Left Cerebral White Matter	bankssts	n/a
19LD10	-51.4375	-44.7579	-3.13469065672181	-999	19LD	L	depth	-57.6236	136.891	-66.9212	Left Cerebral White Matter	bankssts	n/a
1LD1	-18.1421	1.46874	-20.4314895917498	-999	1LD	L	depth	-21.574	159.697	-18.4014	Left Amygdala	n/a	Left Amy
1LD2	-23.1815	1.42926	-20.2497759594054	-999	1LD	L	depth	-27.7919	159.77	-19.4876	Left Amygdala	n/a	Left Amy
1LD3	-27.1137	0.613785	-20.2786789493036	-999	1LD	L	depth	-31.9304	159.808	-20.5273	Left Amygdala	n/a	Left Amy
1LD4	-32.503	0.711923	-20.4316918623901	-999	1LD	L	depth	-37.1287	159.891	-20.6431	Left Cerebral White Matter	n/a	n/a
1LD5	-38.0879	1.25981	-20.1322154501512	-999	1LD	L	depth	-42.327	159.974	-20.7589	Left Cerebral White Matter	n/a	n/a
1LD6	-42.9174	1.43021	-19.7912236812191	-999	1LD	L	depth	-48.0251	160.039	-21.8336	Left Cerebral White Matter	superiortemporal	n/a
1LD7	-47.4274	2.5109	-19.4452805794766	-999	1LD	L	depth	-53.1956	161.353	-22.8498	Left Cerebral White Matter	superiortemporal	n/a
1LD8	-52.6563	4.95224	-17.8196371550088	-999	1LD	L	depth	-58.414	161.464	-22.0186	Left STG superior temporal gyrus	middletemporal	n/a
1LD9	-59.4797	4.15326	-19.0483792253224	-999	1LD	L	depth	-63.5922	161.52	-23.0815	Left MTG middle temporal gyrus	middletemporal	Left Middle Temporal Gyrus
1LD10	-65.3494	2.68072	-21.380779861418	-999	1LD	L	depth	-69.3102	161.612	-23.2091	Left MTG middle temporal gyrus	middletemporal	Left Middle Temporal Gyrus
3LD1	-22.7847	-5.81306	-17.2752189625464	-999	3LD	L	depth	-27.6846	155.813	-25.7835	Left Amygdala	n/a	Left Amy
3LD2	-27.913	-5.88707	-17.2885109909398	-999	3LD	L	depth	-32.8629	155.869	-26.8465	Left Hippocampus	n/a	n/a
3LD3	-33.7874	-6.74663	-18.5654010115705	-999	3LD	L	depth	-38.041	155.924	-27.9094	Left Inf Lat Vent	n/a	n/a
3LD4	-40.616	-7.7297	-19.1369067390055	-999	3LD	L	depth	-43.7391	155.988	-28.9838	Left Cerebral White Matter	n/a	n/a
3LD5	-44.2776	-9.08927	-19.6359460743394	-999	3LD	L	depth	-48.9173	156.044	-30.0467	Left Cerebral White Matter	fusiform	n/a
3LD6	-48.672	-9.97204	-19.5258115104283	-999	3LD	L	depth	-54.0956	156.099	-31.1097	Left Cerebral White Matter	middletemporal	n/a
3LD7	-56.1794	-9.54228	-19.2480307835004	-999	3LD	L	depth	-59.2938	156.183	-31.2258	Left MTG middle temporal gyrus	middletemporal	n/a
3LD8	-63.0189	-10.217	-19.6571915141653	-999	3LD	L	depth	-64.4721	156.238	-32.2887	Left Cerebral White Matter	middletemporal	n/a
3LD9	-68.2337	-10.1517	-18.4907407729974	-999	3LD	L	depth	-70.1701	156.302	-33.3631	Left MTG middle temporal gyrus	middletemporal	Left Middle Temporal Gyrus
3LD10	-71.4748	-8.55125	-18.6732454611915	-999	3LD	L	depth	-74.3487	156.397	-32.5088	n/a	middletemporal	n/a
5LD1	-23.8762	-15.0217	-17.4614539268206	-999	5LD	L	depth	-27.5119	154.304	-34.3536	Left Hippocampus	n/a	n/a
5LD2	-28.4648	-15.6158	-17.47244860774	-999	5LD	L	depth	-32.6939	153.731	-35.44	Left Hippocampus	n/a	n/a
5LD3	-33.7998	-15.9641	-18.2196089853525	-999	5LD	L	depth	-37.8721	153.787	-36.503	Left Hippocampus	n/a	n/a
5LD4	-40.058	-17.6087	-18.2117210791616	-999	5LD	L	depth	-43.5778	152.592	-37.6243	Left Cerebral White Matter	n/a	n/a
5LD5	-44.704	-18.7295	-17.7141279768026	-999	5LD	L	depth	-48.76	152.018	-38.7105	Left Cerebral White Matter	fusiform	n/a
5LD6	-49.655	-19.0407	-17.0408850349008	-999	5LD	L	depth	-53.9382	152.074	-39.7734	Left Cerebral White Matter	middletemporal	n/a
5LD7	-54.8265	-18.9611	-15.907951905754	-999	5LD	L	depth	-58.0768	152.113	-40.8133	Left Cerebral White Matter	inferiortemporal	n/a
5LD8	-61.4964	-19.4464	-14.5685973474786	-999	5LD	L	depth	-63.2626	150.91	-41.923	Left MTG middle temporal gyrus	inferiortemporal	Left Middle Temporal Gyrus
5LD9	-67.548	-19.2205	-13.5360316513157	-999	5LD	L	depth	-68.9606	150.974	-42.9974	Left MTG middle temporal gyrus	middletemporal	Left Middle Temporal Gyrus
5LD10	-72.5147	-19.9412	-12.6745689541503	-999	5LD	L	depth	-74.1464	149.771	-44.1072	Left MTG middle temporal gyrus	middletemporal	Left Middle Temporal Gyrus
7LD1	-26.1743	-21.08	-11.9483904239219	-999	7LD	L	depth	-32.6319	147.3	-40.4092	n/a	n/a	n/a
7LD2	-30.2836	-22.5599	-10.9780897083203	-999	7LD	L	depth	-36.7543	146.682	-42.4192	Left Hippocampus	n/a	n/a
7LD3	-33.8149	-23.2106	-10.7913998033663	-999	7LD	L	depth	-39.8532	146.704	-43.4359	Left Hippocampus	n/a	n/a
7LD4	-38.9472	-25.903	-11.6292837062877	-999	7LD	L	depth	-44.4815	146.709	-45.9077	Left Cerebral White Matter	n/a	n/a
7LD5	-42.3368	-27.8098	-11.965574480459	-999	7LD	L	depth	-47.5605	146.704	-47.8715	Left Cerebral White Matter	n/a	n/a
7LD6	-46.9845	-28.2614	-12.78448458999	-999	7LD	L	depth	-51.699	146.743	-48.9111	Left Cerebral White Matter	fusiform	n/a
7LD7	-50.976	-28.7147	-14.141659371638	-999	7LD	L	depth	-55.8376	146.783	-49.951	Left Cerebral White Matter	inferiortemporal	n/a
7LD8	-55.2859	-30.206	-16.7596535899168	-999	7LD	L	depth	-59.9523	147.423	-51.9143	Left MTG middle temporal gyrus	inferiortemporal	Left Middle Temporal Gyrus
7LD9	-61.2609	-29.0167	-15.7267440358201	-999	7LD	L	depth	-64.1148	146.86	-52.0304	Left Cerebral White Matter	middletemporal	n/a
7LD10	-65.7634	-32.0656	-14.2560491515793	-999	7LD	L	depth	-67.7211	145.604	-54.0523	Left MTG middle temporal gyrus	middletemporal	Left Middle Temporal Gyrus
15LD1	-46.3808	-26.6315	-26.5291275707991	-999	15LD	L	depth	-49.5635	159.322	-47.4499	Left ITG inferior temporal gyrus	inferiortemporal	n/a
15LD2	-49.7246	-23.0347	-23.8498438037001	-999	15LD	L	depth	-53.8036	157.598	-44.2983	Left Cerebral White Matter	inferiortemporal	n/a
15LD3	-53.5805	-19.26	-21.3562650443817	-999	15LD	L	depth	-57.0065	157.13	-40.603	Left Cerebral White Matter	inferiortemporal	n/a
15LD4	-59.5137	-16.6341	-19.3503000978048	-999	15LD	L	depth	-61.2329	156.021	-37.9013	Left Cerebral White Matter	inferiortemporal	n/a
15LD5	-62.8074	-13.6685	-17.0933595278963	-999	15LD	L	depth	-64.4234	154.268	-35.2	Left Cerebral White Matter	middletemporal	n/a
